id,smiles
7839,COC(=O)C1C2C=CC(C2)C1N
7842,COC(=O)C12C(N)C3CC1C2C3
7844,CCOC(=O)C1(C)CCCC1N
7849,NC1C2CCC3C(C2)C13C(=O)O
7852,COC(=O)C1C2CCC(C2)C1N
7855,CCOC(=O)C1C2CCC(C2)C1N
7858,CC(C)(C)OC(=O)C1CCCC1N
7860,COC(=O)C12C(N)C3CCC1C2C3
7863,CCOC(=O)C12CCCC1NCC2
7866,CC1(C)C2CCC1(C(=O)O)C(N)C2
7872,O=C(O)C1CCCC1NC1CCCC1
7875,COC(=O)C12CCC(CC1N)C2(C)C
7878,O=C(O)C1CCCC1Nc1ccccc1
7880,CCOC(=O)C1C2CC(C(=O)C2=O)C1N
7884,Cc1nsc(NC2CCCC2(C)CO)n1
7887,O=C(O)C1CCCC1NC1CCCCC1
7890,O=C(NC1CCCC1C(=O)O)c1nnn[nH]1
7892,O=C(O)C1CCCC1NCc1ccccc1
7895,CCOC(=O)C1CCCC1NC1CCCC1
7899,C=CCNC1CCCC1(CC=C)C(=O)OCC
7902,CCOC(=O)C1CCCC1Nc1ccccc1
7904,CCOC(=O)C1CCCC1NC1CCCCC1
7907,O=C(O)C1CCCC1NCc1ccc(F)cc1
7911,NC1C2CCC(C2)C1C(=O)OCc1ccccc1
7914,CCOC(=O)C1CCCC1NCc1ccccc1
7917,CCOC(=O)c1c(C)cnn1C
7919,Cn1nc(N)cc1C(=O)OC(C)(C)C
7921,CCOC(=O)c1cc(O)nn1C
7923,CCOC(=O)c1cc(Cl)nn1C
7925,Cn1nc(I)cc1C(=O)OC(C)(C)C
7927,CCCOC(=O)c1c(N)cnn1C
7929,CCn1nccc1C(=O)OC1CN(c2nc3ccccc3s2)C1
7931,CCOC(=O)c1c(Br)cnn1C
7933,CCOC(=O)c1cc(Br)nn1C
7935,CCOC(=O)c1cc(=N)[nH]n1C
7936,CCOC(=O)c1c(Cl)cnn1C
7938,CCOC(=O)c1cc(C)nn1C
7940,CCOC(=O)c1c(N)cnn1C
7941,CCOC(=O)c1c(I)cnn1C
7943,CCOC(=O)c1ccnn1CC
7944,CCOC(=O)c1cc(O)nn1CC
7946,CCOC(=O)c1cc(CN)nn1C
7948,CCOC(=O)c1c(Cl)cnn1CC
7950,CCOC(=O)c1c(Cl)c(N)nn1C
7952,CCOC(=O)c1c(Br)cnn1CC
7954,CCOC(=O)c1ccnn1CCF
7956,CCOC(=O)c1c(I)c(N)nn1C
7958,CCOC(=O)c1c(N)cnn1CC
7960,CCOC(=O)c1c(Br)c(C)nn1C
7962,Cc1nn(C)c(C(=O)OC(C)(C)C)c1N
7964,CCOC(=O)c1cc(CC)nn1C
7966,CCOC(=O)c1c(C)cnn1CC
7968,CCOC(=O)c1c(CN)cnn1C
7970,CCOC(=O)c1cc(CO)nn1C
7972,CCOC(=O)c1cc(C=O)nn1C
7974,CCOC(=O)c1c(C)c(O)nn1C
7976,CCn1nc(N)cc1C(=O)OC(C)(C)C
7978,CCOC(=O)c1c(Cl)c(C)nn1C
7980,CCOC(=O)c1ccnn1CC#N
7982,C#CCn1nccc1C(=O)OCC
7984,CCOC(=O)c1c(I)c(C)nn1C
7986,CCOC(=O)c1ccnn1C(C)C
7988,CCOC(=O)c1ccnn1C1CC1
7990,CCOC(=O)c1c(C=O)cnn1C
7992,CCOC(=O)c1ccnn1C(F)F
7994,CCn1ncc(N)c1C(=O)OC(C)(C)C
7995,CCOC(=O)c1c(I)cnn1CC
7997,CCOC(=O)c1cc(N)nn1CC
7998,CCOC(=O)c1cc(C)nn1CC
8000,CCCn1ncc(Br)c1C(=O)OCC
8002,CCOC(=O)c1cc([N+](=O)[O-])nn1C
8004,CCCc1cc(C(=O)OCC)n(C)n1
8006,CCOC(=O)c1cc(C(C)=O)nn1C
8008,CCOC(=O)c1ccnn1C(C)(C)C
8010,CCOC(=O)c1cc(C(=O)O)nn1C
8012,CCOC(=O)c1ccnn1C(F)(F)F
8014,CCOC(=O)c1cc(C(N)=O)nn1C
8016,CCn1nc(C)c(N)c1C(=O)OC(C)(C)C
8018,CCOC(=O)c1c(Cl)cnn1CCF
8020,CCOC(=O)c1cc(C(=O)Cl)nn1C
8022,CCOC(=O)c1cc(CC#N)nn1C
8024,CCOC(=O)c1cc(C)nn1C(F)F
8026,CCOC(=O)c1cc(C(F)F)nn1C
8028,CCOC(=O)c1c2c(nn1C)CNC2
8030,CCOC(=O)c1c(Br)cnn1C(F)F
8032,CCOC(=O)c1c(Br)cnn1C(C)C
8034,Cn1nc([N+](=O)[O-])cc1C(=O)OC(C)(C)C
8035,CCOC(=O)c1cc(C)nn1C(C)C
8037,CCOC(=O)c1cc(C2CC2)nn1C
8039,CCOC(=O)c1c(Br)c(C)nn1CC
8041,CCOC(=O)c1c(Br)c(CC)nn1C
8043,CCOC(=O)c1cc(N)nn1C(C)C
8045,CCOC(=O)c1c(N)c(C)nn1CC
8046,CCCn1nc(C)cc1C(=O)OCC
8048,CCOC(=O)c1c([N+](=O)[O-])cnn1C
8050,CCOC(=O)c1c(Cl)c(CC)nn1C
8052,CCOC(=O)c1c(Cl)cnn1C(F)F
8054,CCOC(=O)c1c(Br)cnn1CCF
8056,CCCn1ncc(Cl)c1C(=O)OCC
8058,CCCn1ncc(I)c1C(=O)OCC
8060,CCOC(=O)c1cc(C(C)C)nn1C
8062,CCOC(=O)c1c(I)c(C)nn1CC
8064,CCOC(=O)c1c(Cl)cnn1C(C)C
8066,CCOC(=O)c1c(I)cnn1CCF
8068,CCOC(=O)c1c(I)cnn1C(F)F
8070,CCOC(=O)c1c(I)c(N)nn1CC
8072,CCOC(=O)c1c(Br)c(CBr)nn1C
8074,CCOC(=O)c1c(C=O)c(C)nn1C
8076,CCOC(=O)c1c(I)cnn1C(C)C
8078,CCOC(=O)c1cc(C)nn1C1CC1
8080,CCOC(=O)c1c(Cl)cnn1C(C)CC
8082,CCOC(=O)c1c(Br)cnn1C(C)CC
8084,CCOC(=O)c1c([N+](=O)[O-])c(C)nn1C
