hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
25833,Cn1c(Cl)c(C(=O)O)c2cc(Cl)c(Cl)cc21,IBFFSHNKGJMGJI-UHFFFAOYSA-N,8.0,20.0,EUR,221.0,5,Enamine,In stock,EN300-6478773,Cn1c(Cl)c(C(=O)O)c2cc(Cl)c(Cl)cc21,0.95,8,8,"[18951, 18980, 19057, 19104, 19113, 19288, 19363, 19448]","[26786, 26815, 26892, 26939, 26948, 27123, 27198, 27283]",Amidation,[2188]
9132,Nc1ccc(O)cc1Cl,PNLPXABQLXSICH-UHFFFAOYSA-N,14.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-84107,Nc1ccc(O)cc1Cl,0.95,5,5,"[4396, 30156, 57620, 59277, 61029]","[9915, 40898, 71199, 72861, 74593]","Buchwald-Hartwig_amination, Amidation, Ester_amidation","[2919, 2944, 3627, 3628]"
10848,Nc1cc(F)c(O)cc1Cl,GAICBADMNLLFDV-UHFFFAOYSA-N,24.0,50.0,EUR,19.0,5,Enamine,In stock,EN300-366591,Nc1cc(F)c(O)cc1Cl,0.95,6,6,"[5778, 12081, 32002, 58162, 59410, 62052]","[11885, 19846, 42665, 71741, 73007, 75609]","Buchwald-Hartwig_amination, Amidation, Ester_amidation","[2919, 2944, 3625, 3627, 3628]"
18254,COc1cc(C=O)c(I)c(OC)c1,BPSDHVYCRCKIEE-UHFFFAOYSA-N,20.0,20.0,EUR,99.0,5,Enamine,In stock,EN300-6488778,COc1cc(C=O)c(I)c(OC)c1,0.95,2,2,"[12081, 70646]","[19846, 84125]",Buchwald-Hartwig_amination,"[2925, 3625]"
29773,CCc1[nH]c(=O)[nH]c(=O)c1N,NHAGBFNQWVFUGY-UHFFFAOYSA-N,2.0,20.0,EUR,148.0,5,Enamine,In stock,EN300-2101810,CCc1[nH]c(=O)[nH]c(=O)c1N,0.95,2,2,"[21323, 21327]","[29774, 29780]",Nucleophilic_substitution_with_amine,[95]
37888,Nc1cnc(Br)cc1C(=O)O,TZANKVNNHOWWKK-UHFFFAOYSA-N,3.0,20.0,EUR,17.0,5,Enamine,In stock,EN300-125585,Nc1cnc(Br)cc1C(=O)O,0.95,3,3,"[28288, 64512, 64686]","[38875, 78140, 78314]",Amidation,[1012]
77132,O=C(O)Cc1cccc(OC(F)F)n1,BZYSVCRTEQWOIG-UHFFFAOYSA-N,3.0,20.0,EUR,136.0,5,Enamine,In stock,EN300-7464507,O=C(O)Cc1cccc(OC(F)F)n1,0.95,3,3,"[64159, 64508, 64512]","[77786, 78136, 78140]",Amidation,[1012]
14403,Cc1ccsc1C1CCCCCN1,NDUGFZZLFOVAKS-UHFFFAOYSA-N,20.0,20.0,EUR,95.0,5,Enamine,In stock,EN300-232370,Cc1ccsc1C1CCCCCN1,0.95,2,2,"[47737, 47990]","[59548, 59812]",Buchwald-Hartwig_amination,[104]
58969,Cn1c(N)nc2cc(C(=O)O)cc(Br)c21,NDWLRUVIZQIWDM-UHFFFAOYSA-N,20.0,20.0,EUR,136.0,5,Enamine,In stock,EN300-26624183,Cn1c(N)nc2cc(C(=O)O)cc(Br)c21,0.95,2,2,"[47301, 47990]","[59040, 59812]",Buchwald-Hartwig_amination,[104]
5797,C#CCOc1ncccc1C(=O)O,QRHLPARKJBIUDQ-UHFFFAOYSA-N,2.0,20.0,EUR,56.0,5,Enamine,In stock,EN300-71434,C#CCOc1ncccc1C(=O)O,0.95,2,2,"[1486, 1631]","[6125, 6278]",Amidation,[653]
